id,votes,pref,value
1029662911,"['3-4', '3-1', '3-3', '3-2', '5-4', '5-3', '5-1', '4-2']",0,1.0
1048045172,"['3-4', '3-3', '1-3', '1-4', '3-2']",0,1.0
1048171823,"['3-3', '7-3', '5-3', '3-2', '3-5']",0,1.0
1071977551,"['3-3', '3-2', '3-4', '3-1', '3-5', '5-5', '5-1', '5-4', '5-3', '5-2', '9-1', '1-3']",0,1.0
1106432093,"['3-4', '3-5', '3-2', '3-3', '3-1', '2-1', '6-1', '6-2', '6-3', '2-2', '4-1', '4-2', '7-1', '7-2', '7-3', '9-1', '9-2']",0,1.0
1108220752,"['3-3', '3-2', '3-4', '3-5', '3-1']",0,1.0
1140168245,"['3-3', '3-2', '3-5', '7-2', '7-3', '3-4', '7-1', '3-1']",0,1.0
1148509458,"['3-3', '3-1', '3-4', '3-2', '3-5']",0,1.0
1162955352,"['3-3', '3-5', '3-1', '3-2', '3-4', '9-1', '9-2', '7-1', '7-2', '7-3', '2-1', '2-2', '4-1', '4-2', '5-4', '5-5', '5-1', '5-2', '5-3', '8-2', '8-1', '1-4', '1-3', '1-2', '1-1']",0,1.0
1169831358,"['3-3', '3-2', '7-3', '3-4', '3-1', '1-3', '5-5', '5-3', '5-4', '5-1', '5-2', '3-5', '1-4', '1-1', '1-2', '8-1', '8-2', '7-1', '7-2', '6-3', '6-1', '6-2', '2-1', '2-2', '4-1', '4-2', '9-1', '9-2']",0,1.0
1176427856,"['3-3', '3-2', '3-4', '3-5', '3-1', '7-2', '7-1', '7-3', '6-2', '6-1', '6-3', '4-2', '4-1', '9-2', '9-1', '8-2', '8-1', '2-2', '2-1', '1-4', '1-2', '1-1', '1-3', '5-5', '5-4', '5-2', '5-1', '5-3']",0,1.0
1189086089,"['3-3', '5-3', '5-1', '5-5', '5-4', '6-2']",0,1.0
1189570933,"['3-4', '3-3', '3-2', '3-1', '3-5']",0,1.0
1224307618,"['3-3', '3-2', '3-5', '3-1', '3-4']",0,1.0
1265639030,"['3-3', '3-2', '3-4', '3-1', '5-1', '5-2', '5-4', '1-3', '1-4', '2-1', '7-2', '6-2', '2-2', '1-2', '1-1', '4-2', '4-1', '6-3', '6-1', '7-1', '7-3', '9-2', '9-1', '8-2', '8-1', '3-5', '5-3', '5-5']",0,1.0
1276088018,"['3-3', '3-5', '3-4', '3-2', '3-1']",0,1.0
1278652909,"['3-4', '3-2', '9-2', '2-1', '4-1', '3-5', '3-3', '7-3', '5-2', '7-2', '5-1', '7-1', '5-3', '5-4', '2-2', '6-2', '6-3', '6-1', '9-1', '1-1', '8-1', '1-4', '8-2', '3-1', '5-5', '4-2', '1-2', '1-3']",0,1.0
1286539636,"['3-3', '3-2', '3-5', '3-1', '3-4']",0,1.0
1302517359,"['3-4', '3-5', '3-1', '3-2', '3-3']",0,1.0
1305260060,"['3-3', '3-2', '5-4', '9-2', '9-1']",0,1.0
1319749686,"['3-3', '3-4', '3-2', '3-1', '3-5']",0,1.0
1331798744,"['3-3', '3-2', '3-5', '3-4', '3-1']",0,1.0
1367466334,"['3-3', '3-1', '3-2', '3-4', '3-5']",0,1.0
1401569839,"['3-3', '3-5', '3-2', '3-4', '3-1']",0,1.0
1408774224,"['3-3', '3-2', '3-1', '3-5', '3-4']",0,1.0
1422876722,"['3-3', '3-2', '3-5', '3-4', '5-1']",0,1.0
1465303692,"['3-3', '3-2', '3-5', '3-1', '3-4']",0,1.0
1493208786,"['3-4', '3-5', '3-1', '3-2', '3-3']",0,1.0
1525958690,"['3-3', '3-2', '3-5', '3-4', '3-1', '1-4', '1-2', '1-3', '1-1']",0,1.0
1526235187,"['3-3', '3-5', '3-1', '5-4', '5-5', '7-3']",0,1.0
1536356477,"['3-3', '3-5', '3-2', '1-4', '1-3']",0,1.0
1564572347,"['3-3', '1-3', '3-2', '3-4', '5-5', '3-5', '3-1', '5-3', '1-1', '1-4']",0,1.0
1569298658,"['3-3', '1-3', '6-2', '3-2', '3-4']",0,1.0
1571215623,"['3-3', '3-4', '3-2', '3-5', '3-1']",0,1.0
1624399934,"['3-3', '3-1', '3-4', '3-5', '3-2']",0,1.0
1626025488,"['3-3', '3-2', '3-4', '1-3', '5-1', '5-3']",0,1.0
1630897405,"['3-4', '8-2', '5-4', '4-2', '1-4']",0,1.0
1668241383,"['3-3', '5-3', '5-4', '5-5', '1-3']",0,1.0
1688634771,"['3-4', '3-3', '1-3', '5-3', '5-1', '1-4', '1-1', '1-2', '6-2', '6-3', '6-1', '7-2', '7-3', '7-1']",0,1.0
1702410422,"['3-3', '3-4', '3-5', '3-1', '3-2']",0,1.0
1755812401,"['3-3', '3-2', '3-5', '3-4', '3-1']",0,1.0
1770845940,"['3-3', '5-3', '1-1', '6-2', '2-2', '4-2', '7-2', '8-2', '9-2']",0,1.0
1827177302,"['3-3', '3-2', '3-4', '3-1', '3-5']",0,1.0
1828976407,"['3-3', '3-5', '3-4', '3-2', '3-1', '6-3', '6-2', '6-1', '7-3', '7-2', '7-1', '9-2', '9-1', '8-2', '8-1', '2-2', '2-1', '1-3', '1-4', '1-2', '1-1', '4-2', '4-1', '5-3', '5-5', '5-4', '5-2', '5-1']",0,1.0
1829858774,"['3-3', '3-2', '3-1', '3-4', '3-5']",0,1.0
1848083028,"['3-3', '3-4', '3-5', '3-1', '3-2']",0,1.0
1857117237,"['3-3', '3-2', '3-5', '3-4', '3-1']",0,1.0
1911792649,"['3-3', '3-2', '3-1', '3-5', '3-4']",0,1.0
1940685992,"['3-3', '3-2', '3-5', '3-4', '3-1']",0,1.0
1950760795,"['3-3', '5-3', '5-1', '3-4', '1-3']",0,1.0
1953915701,"['3-3', '3-1', '3-5', '3-4', '3-2']",0,1.0
1958347741,"['3-4', '3-1', '3-2', '3-5', '3-3', '7-1']",0,1.0
1979634534,"['3-3', '3-2', '3-4', '1-3', '5-3']",0,1.0
1992657371,"['3-4', '3-5', '3-3', '3-1', '3-2']",0,1.0
2020524925,"['3-3', '3-2', '3-4', '3-5', '3-1', '5-5', '5-3']",0,1.0
2027356692,"['3-3', '3-5', '3-2', '1-1', '1-4']",0,1.0
2064599321,"['3-3', '5-3', '1-4', '3-4', '1-3', '5-1']",0,1.0
2083339237,"['3-3', '3-2', '3-1', '3-4', '3-5', '8-1', '8-2', '9-1']",0,1.0
7674797,"['2-2', '2-1', '8-2', '1-3', '7-1', '1-4', '9-1', '8-1', '1-2', '5-2', '5-3', '5-4', '5-5', '5-1', '7-2', '1-1', '7-3', '6-3', '3-2']",0,1.0
41249379,"['9-1', '2-2', '2-1', '3-3', '3-4', '3-2', '3-5', '3-1']",0,1.0
60895730,"['5-1', '5-3', '1-1', '1-3', '5-5']",0,1.0
148469429,"['9-1', '9-2', '6-3', '5-5', '1-4']",0,1.0
168746950,"['5-1', '5-5', '5-2', '5-4', '5-3']",0,1.0
188456304,"['9-1', '6-1', '4-1', '4-2', '2-1', '8-1', '7-3', '7-2', '1-1', '5-1', '3-4']",0,1.0
200635064,"['5-1', '5-3', '6-1', '1-3', '8-2']",0,1.0
239838183,"['9-2', '9-1', '8-2', '8-1', '5-5']",0,1.0
250778948,"['5-1', '5-4', '6-3', '5-5', '5-3']",0,1.0
253676787,"['5-1', '5-3', '5-2', '5-5', '5-4']",0,1.0
255305712,"['5-1', '5-3', '1-1', '5-2', '1-2', '5-4', '1-3', '5-5', '1-4', '6-1', '6-2']",0,1.0
301841794,"['2-2', '2-1', '9-2', '9-1', '3-4']",0,1.0
313628231,"['3-4', '3-2', '3-5', '3-3', '3-1']",0,1.0
329748564,"['5-1', '5-4', '5-3', '5-2', '5-5']",0,1.0
341188661,"['5-1', '5-5', '5-4', '5-3', '5-2']",0,1.0
381454591,"['5-1', '5-3', '5-5', '5-2', '5-4', '1-3', '1-2', '1-4', '1-1', '7-2', '7-1', '7-3']",0,1.0
409599207,"['5-1', '5-3', '5-4', '5-5', '5-2']",0,1.0
413729279,"['2-2', '1-3', '8-1', '4-2', '5-4']",0,1.0
428681282,"['5-1', '5-3', '5-2', '5-5', '5-4']",0,1.0
493316944,"['5-1', '5-5', '1-3', '1-4', '5-3']",0,1.0
515482795,"['5-1', '5-4', '5-3', '1-3', '5-5']",0,1.0
537616200,"['5-1', '5-2', '5-5', '5-3', '5-4', '8-1', '8-2']",0,1.0
562271041,"['9-1', '1-4', '1-1', '1-3', '1-2', '2-2', '5-5', '5-1', '5-2', '5-3', '5-4']",0,1.0
570342613,"['2-2', '1-4', '5-4', '3-3', '5-3']",0,1.0
579790193,"['5-1', '5-5', '5-2', '5-3', '5-4', '1-3', '7-3', '3-4', '3-3', '1-1', '1-2', '1-4', '7-1', '7-2', '3-2', '3-1', '3-5', '8-1', '8-2', '2-1', '2-2', '4-1', '4-2', '9-2', '9-1', '6-3', '6-2', '6-1']",0,1.0
604040559,"['9-2', '9-1', '5-3', '5-5', '5-4', '5-2', '5-1', '7-3', '7-2', '7-1', '3-3', '3-5', '3-4', '3-2', '3-1', '1-3', '1-4', '1-2', '1-1', '2-2', '2-1', '4-2', '4-1', '6-3', '6-2', '6-1', '8-2', '8-1']",0,1.0
631186808,"['3-4', '3-3', '3-1', '3-5', '3-2']",0,1.0
653433892,"['5-1', '5-4', '5-5', '5-2', '5-3', '1-1', '1-4', '1-2', '1-3']",0,1.0
675016365,"['5-1', '5-5', '1-3', '5-3', '1-4', '5-2']",0,1.0
678676341,"['2-1', '2-2', '3-3', '6-3', '6-1', '6-2', '8-1', '1-1', '1-4', '1-2']",0,1.0
