identifier,votes,pref,value
2014194072-30,"['2-4', '2-2', '2-5', '2-1', '2-3']",0,1.0
2036979321-30,"['2-4', '2-5', '2-2', '2-3', '2-1', '6-2', '6-1', '9-1']",0,1.0
2055856982-30,"['2-4', '2-1', '2-5', '2-2', '2-3']",0,1.0
2077856590-30,"['6-2', '2-5', '3-1', '2-4', '8-5']",0,1.0
2098697209-30,['6-2'],0,1.0
2102313411-30,"['6-2', '2-3', '1-1', '8-3', '6-1']",0,1.0
2103693483-30,"['6-2', '2-5', '3-2', '8-3', '6-1', '2-3', '3-1', '8-1']",0,1.0
13198774-30,"['2-3', '8-1', '8-3', '8-2', '8-5']",0,1.0
28076607-30,"['2-3', '2-4', '1-1', '3-1', '8-3', '9-3', '6-1', '5-2', '4-1', '8-5']",0,1.0
34753435-30,"['8-2', '8-1', '8-5', '8-3', '8-4']",0,1.0
53804301-30,"['4-1', '4-2', '3-1', '3-2', '6-1']",0,1.0
54188465-30,"['8-2', '8-4', '8-3', '8-1', '8-5']",0,1.0
58243710-30,"['2-3', '2-1', '6-2', '5-2', '3-1']",0,1.0
93428418-30,"['2-3', '2-4', '2-1', '2-5', '2-2']",0,1.0
194356929-30,"['2-3', '2-4', '2-1', '2-2', '2-5']",0,1.0
216705033-30,"['2-3', '2-1', '2-5', '2-4', '2-2', '6-2']",0,1.0
224227535-30,"['2-3', '8-3', '3-1', '8-1', '2-5', '9-2', '3-2']",0,1.0
243442834-30,"['2-2', '2-4', '2-5', '2-3', '2-1']",0,1.0
324789648-30,"['8-2', '8-5', '8-4', '8-3', '8-1']",0,1.0
339416834-30,"['2-3', '2-5', '2-4', '2-2', '2-1']",0,1.0
391444619-30,"['2-3', '2-5', '2-4', '2-2', '2-1']",0,1.0
404057317-30,"['2-2', '2-4', '2-5', '2-1', '2-3']",0,1.0
449731902-30,"['1-2', '3-2']",0,1.0
465573558-30,"['8-2', '8-3', '8-1', '8-4', '8-5', '5-2', '5-1', '1-2', '1-1', '9-2', '9-3', '9-1']",0,1.0
465947190-30,"['2-3', '2-4', '2-5', '2-1', '2-2']",0,1.0
475397772-30,"['8-2', '8-5', '5-1', '8-3', '3-1', '3-2', '8-4', '8-1']",0,1.0
475785379-30,"['2-2', '2-4', '2-5', '2-1', '2-3']",0,1.0
525428524-30,"['2-3', '2-5', '2-4', '2-1', '2-2']",0,1.0
558851690-30,"['2-3', '2-5', '2-2', '2-4', '2-1', '1-2', '1-1']",0,1.0
581507628-30,"['4-1', '4-2', '5-1', '5-2', '3-1', '3-2', '6-2', '6-1']",0,1.0
595033947-30,"['2-3', '2-1', '8-1', '8-3', '8-2', '8-5', '8-4', '3-1', '3-2', '1-1', '1-2', '2-4', '2-5', '2-2', '4-1', '4-2', '5-1', '5-2', '6-1', '6-2', '7-1', '7-2', '9-1', '9-2', '9-3']",0,1.0
617172153-30,"['2-3', '2-1', '2-5', '3-1', '4-1']",0,1.0
631877407-30,"['7-2', '7-1', '8-2', '8-4', '8-1', '8-5', '8-3', '3-2', '3-1', '6-1', '6-2', '1-2', '1-1', '9-1', '9-2', '9-3', '5-2', '5-1', '4-2', '4-1', '2-4', '2-2', '2-1', '2-5', '2-3']",0,1.0
639086800-30,"['2-3', '8-4', '7-2', '7-1', '1-2']",0,1.0
643799852-30,"['2-3', '2-1', '2-5', '2-4', '2-2']",0,1.0
660321482-30,"['2-3', '8-1', '8-3', '2-2', '2-1']",0,1.0
666264705-30,"['2-3', '2-1', '2-5', '2-2', '2-4']",0,1.0
674684433-30,"['2-3', '1-1', '3-1', '4-1', '5-1']",0,1.0
686337819-30,"['2-3', '2-4', '2-5', '2-1', '2-2']",0,1.0
711412549-30,"['2-2', '2-5', '2-3', '2-1', '2-4']",0,1.0
728577853-30,"['2-3', '2-5', '2-1', '2-4', '2-2', '8-2', '8-5', '8-4', '8-3', '8-1', '1-2', '1-1', '4-2', '4-1', '3-2', '3-1', '5-2', '5-1', '6-2', '6-1', '7-2', '7-1', '9-2', '9-3', '9-1']",0,1.0
730142550-30,"['2-3', '2-1', '2-2', '2-4', '2-5']",0,1.0
740045933-30,"['2-3', '2-1', '2-4', '2-5', '2-2']",0,1.0
781904083-30,"['2-3', '3-2', '3-1', '7-2', '7-1']",0,1.0
803168298-30,"['2-3', '3-2', '2-5', '2-1', '2-4']",0,1.0
838210029-30,"['2-3', '7-2', '9-2', '1-2', '8-2']",0,1.0
871108832-30,"['8-2', '8-1', '8-5', '8-4', '8-3']",0,1.0
889333213-30,"['2-3', '2-4', '2-5', '2-1', '2-2']",0,1.0
892122634-30,"['4-1', '4-2', '3-2', '3-1', '8-3']",0,1.0
904606826-30,"['7-2', '7-1', '4-1', '3-1', '4-2']",0,1.0
939355895-30,"['2-3', '2-2', '2-5', '2-4', '2-1']",0,1.0
968996139-30,"['8-2', '2-2', '8-3', '8-4', '8-5', '4-2', '8-1', '9-3', '3-2', '3-1', '4-1', '5-1', '5-2', '7-2', '7-1']",0,1.0
1003472465-30,"['8-2', '8-1', '8-3', '8-5', '8-4', '2-5', '2-3', '2-2', '2-1', '2-4']",0,1.0
1004687485-30,"['2-2', '4-2', '5-2', '6-2', '9-2']",0,1.0
1004897664-30,"['2-3', '2-5', '2-1', '2-2', '2-4']",0,1.0
1005818490-30,"['4-2', '6-1', '3-2', '8-1', '9-2']",0,1.0
1042016781-30,"['4-2', '4-1', '6-2', '6-1', '9-1']",0,1.0
1053717768-30,"['2-5', '8-3', '2-4', '2-1', '2-3']",0,1.0
1073692337-30,"['2-3', '2-2', '2-1', '6-2', '5-2']",0,1.0
1126824104-30,"['2-2', '2-1', '2-5', '2-4', '2-3', '9-2', '9-1', '9-3', '5-2', '5-1', '1-2', '1-1', '4-2', '4-1', '6-2', '6-1', '8-2', '8-1', '8-5', '8-4', '8-3', '3-2', '3-1', '7-2', '7-1']",0,1.0
1127729731-30,"['8-2', '8-5', '8-3', '8-4', '6-2']",0,1.0
1141253411-30,"['2-3', '6-2', '2-2', '2-5', '8-3']",0,1.0
1203331071-30,"['2-2', '2-1', '2-5', '2-4', '2-3']",0,1.0
1211866070-30,"['2-2', '2-5', '2-1', '2-3', '2-4', '1-2', '1-1', '8-2', '8-5', '8-1', '8-3', '8-4']",0,1.0
1272707468-30,"['4-2', '8-5', '9-1', '2-1', '1-2']",0,1.0
1279462404-30,"['2-2', '2-3', '2-4', '2-5', '2-1']",0,1.0
1285657346-30,"['7-2', '7-1']",0,1.0
1292323101-30,"['2-2', '2-5', '2-4', '2-3', '2-1']",0,1.0
1317216368-30,"['8-2', '8-5', '8-3', '8-4', '8-1']",0,1.0
1347022486-30,"['2-3', '2-5', '2-1', '2-2', '2-4']",0,1.0
1347397754-30,"['7-2', '7-1', '8-5', '8-3', '8-4']",0,1.0
1374784855-30,"['2-3', '2-4', '2-5', '2-1', '2-2']",0,1.0
1383578518-30,"['8-2', '8-5', '8-3', '8-4', '8-1']",0,1.0
1415795519-30,"['2-2', '2-5', '2-3', '2-4', '2-1']",0,1.0
1442368338-30,"['2-3', '2-5', '2-1', '2-4', '2-2']",0,1.0
1444067354-30,"['2-2', '2-4', '2-5', '2-1', '2-3']",0,1.0
1462962650-30,"['4-1', '4-2', '2-5', '2-4', '2-2', '3-2', '5-1', '2-3', '2-1', '3-1', '6-1', '6-2', '8-2', '8-1', '8-3', '8-5', '8-4', '5-2']",0,1.0
1478902318-30,"['2-2', '2-5', '8-3', '1-2', '1-1']",0,1.0
1500843790-30,"['2-3', '2-4', '2-2', '2-5', '2-1']",0,1.0
1535753447-30,"['8-2', '8-1', '3-1', '3-2', '8-4', '8-5', '8-3']",0,1.0
1558801883-30,"['2-2', '1-2', '6-2', '8-1', '5-1']",0,1.0
1606514321-30,"['2-3', '2-5', '2-4', '2-1', '2-2']",0,1.0
1624684545-30,"['2-2', '2-1', '2-3', '2-4', '2-5']",0,1.0
1632985227-30,"['7-2', '3-1', '2-4', '5-1', '8-4']",0,1.0
1647277590-30,"['8-2', '8-5', '8-3', '8-4', '8-1', '3-2', '3-1', '4-2', '4-1', '1-2', '1-1', '7-2', '7-1', '6-2', '6-1', '5-2', '5-1', '9-2', '9-3', '9-1', '2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
1704585750-30,"['8-2', '8-4', '8-3', '3-2', '3-1']",0,1.0
1716827448-30,"['2-3', '2-4', '9-2', '9-3', '3-2']",0,1.0
1770214207-30,"['2-2', '2-3', '2-4', '2-5', '5-2', '2-1', '1-2', '1-1', '5-1', '6-2', '6-1', '9-1', '9-3', '9-2']",0,1.0
1789285874-30,"['2-2', '2-3', '2-4', '2-5', '2-1']",0,1.0
1818435981-30,"['8-2', '8-1', '8-3', '8-5', '8-4']",0,1.0
1822235049-30,"['2-3', '1-1', '7-1', '7-2', '8-4']",0,1.0
1856111213-30,"['2-3', '8-3', '8-4', '2-5', '2-4']",0,1.0
1860311240-30,['2-2'],0,1.0
1880132639-30,"['2-3', '2-1', '2-4', '2-5', '2-2']",0,1.0
1899896307-30,"['2-3', '2-4', '2-1', '2-2', '2-5']",0,1.0
1902106329-30,"['2-3', '2-1', '2-4', '2-5', '2-2']",0,1.0
1963148407-30,"['2-3', '2-4', '2-5', '2-1', '2-2']",0,1.0
1964024111-30,"['2-5', '6-2', '2-3', '6-1', '2-4', '5-1', '1-1', '4-1', '8-1', '7-1', '5-2', '2-1', '2-2', '1-2', '8-3', '7-2', '8-2', '8-4', '9-1', '8-5', '4-2', '9-3', '9-2', '3-2', '3-1']",0,1.0
1989870740-30,"['2-3', '2-4', '2-1', '2-2', '2-5']",0,1.0
2001040853-30,"['8-2', '8-3', '8-5', '8-4', '8-1']",0,1.0
2010097969-30,"['2-2', '2-1', '2-4', '2-5', '2-3', '6-2', '6-1', '3-2', '3-1']",0,1.0
2035490883-30,"['2-2', '2-5', '2-4', '2-3', '2-1', '6-2', '6-1', '1-1', '1-2', '4-1', '4-2', '7-1', '7-2', '9-1', '9-3', '9-2', '5-1', '5-2', '8-1', '8-4', '8-3', '8-5', '8-2', '3-1', '3-2']",0,1.0
2041109351-30,"['2-3', '2-4', '2-2', '2-5', '2-1', '8-3', '8-5', '8-2', '8-4', '8-1']",0,1.0
2070067420-30,"['8-2', '8-3', '8-4', '8-5', '8-1', '6-2', '6-1', '4-2', '4-1', '9-2', '9-3', '9-1', '3-2', '3-1', '1-2', '1-1', '7-2', '7-1', '5-2', '5-1', '2-1', '2-3', '2-2', '2-4', '2-5']",0,1.0
2071307097-30,"['8-2', '8-4', '8-5', '8-3', '8-1']",0,1.0
2086690387-30,"['2-3', '2-5', '2-2', '2-1', '2-4', '6-2', '6-1', '1-2', '1-1', '8-5', '8-2', '8-1', '8-4', '8-3', '9-2', '9-1', '9-3', '5-2', '5-1', '7-2', '7-1', '4-2', '4-1', '3-2', '3-1']",0,1.0
2114361165-30,"['2-3', '2-5', '2-4', '3-1', '6-2', '9-1']",0,1.0
9732248-30,"['2-5', '2-3', '2-2', '8-3', '8-2']",0,1.0
120968399-30,"['2-5', '2-1', '2-3', '2-2', '2-4']",0,1.0
122920493-30,"['2-5', '2-4', '2-2', '2-1', '2-3']",0,1.0
253267260-30,"['2-5', '2-1', '2-4', '2-2', '2-3']",0,1.0
253797510-30,"['2-5', '4-1', '6-1', '8-1', '9-1', '5-2']",0,1.0
255656825-30,"['2-5', '2-4', '2-1', '2-3', '2-2']",0,1.0
289082296-30,"['2-5', '2-2', '9-2', '2-1', '2-4', '2-3', '1-1', '1-2']",0,1.0
294589413-30,"['2-5', '2-2', '4-2', '9-1', '8-5']",0,1.0
303119218-30,"['2-5', '2-2', '2-4', '2-1', '2-3']",0,1.0
308506329-30,"['2-5', '2-2', '2-4', '2-3', '2-1', '4-1', '4-2']",0,1.0
316763764-30,"['2-5', '2-3', '3-1', '2-2', '2-4']",0,1.0
318706630-30,"['2-5', '2-4', '2-2', '7-1', '4-1', '5-1']",0,1.0
335813370-30,['2-5'],0,1.0
337343758-30,"['2-5', '3-2', '8-5', '4-2', '5-1']",0,1.0
351184248-30,"['2-5', '2-2', '2-4', '2-1', '2-3']",0,1.0
376855498-30,"['2-5', '2-2', '2-4', '6-2', '6-1']",0,1.0
389099859-30,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
389116927-30,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
393670076-30,"['2-5', '2-4', '2-2', '2-1', '2-3']",0,1.0
411040053-30,"['2-5', '2-1', '2-4', '2-3', '2-2', '9-1', '5-1', '5-2', '6-1', '6-2', '8-1', '8-4', '8-3', '8-2', '8-5', '9-2', '9-3', '1-1', '1-2', '7-1', '7-2', '4-1', '4-2', '3-1', '3-2']",0,1.0
445323053-30,"['2-5', '2-3', '2-2', '2-4', '2-1']",0,1.0
475294397-30,"['2-5', '2-2', '1-2', '1-1', '8-5']",0,1.0
476879953-30,"['2-5', '2-4', '2-2', '2-3', '2-1', '7-2', '7-1', '4-2', '4-1', '6-2', '6-1', '5-2', '5-1', '9-2', '9-1', '9-3', '8-3', '8-5', '8-4', '8-2', '8-1', '1-2', '1-1', '3-1', '3-2']",0,1.0
491466386-30,"['2-5', '2-2', '2-1', '2-4', '2-3']",0,1.0
586350967-30,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
603030247-30,"['2-5', '2-2', '2-4', '2-1', '2-3', '6-2', '6-1', '9-1', '5-2', '5-1', '4-2', '4-1', '3-2', '3-1', '1-2', '1-1', '9-3', '9-2', '8-3', '8-2', '7-2', '7-1', '8-1', '8-5', '8-4']",0,1.0
612083373-30,"['2-5', '8-1', '2-1', '2-3', '2-2', '8-5']",0,1.0
618887528-30,"['2-5', '2-3', '2-4', '2-2', '2-1']",0,1.0
621995622-30,"['2-5', '2-2', '2-4', '2-1', '2-3']",0,1.0
625517408-30,"['2-5', '2-4', '8-5', '6-2', '2-2']",0,1.0
626856742-30,"['2-5', '2-3', '2-4', '2-1', '2-2']",0,1.0
640010719-30,"['2-5', '2-2', '3-2', '3-1', '4-2']",0,1.0
718313757-30,"['2-5', '2-4', '2-1', '2-3', '2-2']",0,1.0
719068055-30,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
725141798-30,"['2-5', '2-3', '2-1', '2-4', '2-2', '4-2', '4-1', '9-2', '6-2']",0,1.0
728076037-30,"['2-5', '2-3', '2-2', '2-1', '2-4']",0,1.0
735221676-30,"['2-5', '2-1', '2-2', '2-4', '2-3']",0,1.0
739786439-30,"['2-5', '3-1', '1-2', '2-4', '3-2']",0,1.0
823217716-30,"['2-5', '2-2', '2-4', '2-3', '2-1', '9-3', '9-1', '6-2', '6-1']",0,1.0
845913123-30,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
873590222-30,"['2-5', '2-2', '2-4', '2-3', '2-1', '6-2', '6-1']",0,1.0
903462306-30,"['2-5', '3-1', '2-4', '1-1', '8-2']",0,1.0
906096941-30,"['2-5', '2-4', '2-2', '2-1', '2-3', '1-2', '1-1', '4-2', '4-1', '3-2', '3-1', '5-2', '5-1', '6-2', '6-1', '7-2', '7-1', '8-5', '8-4', '8-2', '8-1', '8-3', '9-2', '9-1', '9-3']",0,1.0
980161213-30,"['2-5', '2-4', '2-1', '2-3', '2-2']",0,1.0
994059148-30,"['2-5', '2-2', '9-1', '5-1', '6-1']",0,1.0
996214466-30,"['2-5', '2-3', '8-3', '8-1', '2-2']",0,1.0
996225993-30,"['2-5', '2-4', '2-1', '2-3', '2-2']",0,1.0
1019943033-30,"['2-5', '2-3', '2-2', '2-1', '2-4']",0,1.0
1023240365-30,"['2-5', '2-4', '7-1', '9-1', '6-1']",0,1.0
1052330386-30,"['2-5', '2-4', '2-3', '2-1', '9-1']",0,1.0
1099469651-30,"['2-5', '8-5', '8-1', '6-2', '2-1']",0,1.0
1102366758-30,"['2-5', '2-4', '2-3', '2-2', '2-1']",0,1.0
1111028781-30,"['2-5', '3-2', '8-5', '4-2', '5-1']",0,1.0
1123556970-30,"['2-5', '2-1', '2-4', '2-2', '2-3']",0,1.0
1145667671-30,"['2-5', '2-3', '2-1', '2-2', '2-4']",0,1.0
1150256136-30,"['2-5', '2-1', '2-3', '2-4', '2-2']",0,1.0
1150621783-30,"['2-5', '2-2', '2-4', '2-3', '2-1', '6-2', '6-1']",0,1.0
1156619297-30,"['2-5', '2-3', '2-2', '2-1', '2-4']",0,1.0
1160490072-30,"['2-5', '2-1', '2-2', '2-3', '2-4']",0,1.0
1217898208-30,"['2-5', '2-3', '2-4', '2-2', '2-1', '9-2', '6-2', '6-1']",0,1.0
1253304064-30,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
1275138868-30,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
1331014564-30,"['2-5', '2-1', '2-3', '2-4', '2-2', '3-2', '4-1', '5-2', '6-1', '7-1']",0,1.0
1356196864-30,"['2-5', '2-4', '6-2', '2-2', '6-1']",0,1.0
1384383198-30,"['2-5', '2-2', '2-1', '2-4', '2-3']",0,1.0
1423120883-30,"['2-5', '2-2', '2-4', '2-1', '2-3', '6-2', '6-1', '9-2', '9-1', '4-2', '4-1', '1-2', '1-1', '7-2', '7-1', '9-3', '5-1', '5-2', '3-1', '3-2', '8-2', '8-4', '8-3', '8-1', '8-5']",0,1.0
1431848766-30,"['2-5', '2-2', '2-4', '5-2', '5-1', '4-2', '4-1', '3-2', '3-1']",0,1.0
1455792248-30,"['2-5', '2-2', '2-4', '2-1', '2-3']",0,1.0
1465986054-30,"['2-5', '2-4', '2-2', '2-1', '2-3']",0,1.0
1514283829-30,"['2-5', '2-2', '2-4', '2-1', '2-3']",0,1.0
1536141754-30,"['2-5', '2-3', '2-4', '2-2', '2-1']",0,1.0
1590162120-30,"['2-5', '2-3', '2-4', '2-2', '2-1']",0,1.0
1592941864-30,"['2-5', '2-1', '2-2', '2-3', '2-4']",0,1.0
1617783326-30,"['2-5', '2-1', '2-4', '2-2', '2-3', '6-2', '6-1']",0,1.0
1624802880-30,"['2-5', '2-4', '2-2', '9-1', '2-3']",0,1.0
1630487346-30,"['2-5', '3-2', '8-5', '4-2', '5-1']",0,1.0
1637517843-30,"['2-5', '2-3', '9-2', '2-1', '2-4']",0,1.0
1653174196-30,"['2-2', '2-3', '2-4', '2-5', '2-1']",0,1.0
1689357750-30,"['2-5', '2-2', '2-3', '2-1', '2-4']",0,1.0
1722232047-30,"['2-5', '6-2', '2-4', '6-1', '3-1']",0,1.0
1724279403-30,"['2-5', '1-1', '1-2', '8-3', '8-1']",0,1.0
1769840024-30,"['2-5', '2-2', '2-4', '2-1', '2-3']",0,1.0
1789686262-30,"['2-5', '2-4', '6-2', '2-2', '2-3', '2-1', '6-1', '4-2', '4-1']",0,1.0
1790289997-30,"['2-5', '2-3', '2-2', '2-4', '2-1']",0,1.0
1799665974-30,"['2-5', '3-1', '6-2', '8-1', '9-2', '2-3']",0,1.0
1807690597-30,"['2-5', '2-3', '2-4', '2-1', '2-2']",0,1.0
1816412049-30,"['2-5', '2-1', '2-4', '2-3', '2-2', '6-2', '6-1', '9-2']",0,1.0
1910876851-30,"['2-5', '2-3', '2-1', '2-2', '2-4']",0,1.0
1926192243-30,"['2-5', '2-1', '2-3', '2-4', '2-2']",0,1.0
1928773632-30,"['2-5', '2-1', '2-4', '2-2', '2-3']",0,1.0
1941495175-30,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
1971180599-30,"['2-5', '2-2', '2-4', '2-1', '2-3']",0,1.0
1987368808-30,"['2-5', '2-3', '2-2', '6-2', '2-1']",0,1.0
2033485549-30,"['2-5', '2-4', '2-1', '2-3', '2-2']",0,1.0
2067650798-30,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
2088456766-30,"['2-5', '2-4', '8-5', '5-1', '8-2']",0,1.0
2088581743-30,"['2-5', '2-2', '2-1', '2-3', '2-4']",0,1.0
2110995451-30,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
2111982385-30,"['2-5', '2-2', '2-1', '2-4', '2-3']",0,1.0
2118491308-30,"['2-5', '2-4', '9-1', '6-1', '1-2']",0,1.0
8418401-30,"['8-5', '3-2', '3-1', '8-1', '8-2', '8-4']",0,1.0
19614147-30,"['3-1', '2-5', '2-4', '9-2', '8-5', '8-2', '8-3', '8-1', '8-4', '7-2', '7-1', '2-3', '2-1', '2-2']",0,1.0
27758036-30,"['8-5', '8-3', '8-2', '8-4', '8-1', '3-1', '3-2', '4-1', '4-2', '9-1', '7-1', '7-2', '6-2', '6-1', '1-1', '1-2', '5-1', '5-2', '9-3', '9-2', '2-4', '2-3', '2-1', '2-2', '2-5']",0,1.0
31802691-30,"['9-2', '8-5', '2-4', '3-1', '1-1']",0,1.0
32455626-30,"['8-5', '6-2', '8-3', '6-1', '8-2']",0,1.0
48464630-30,"['8-5', '6-2', '8-3', '8-2', '8-4']",0,1.0
60489295-30,"['8-5', '6-1', '2-1', '1-1', '9-3']",0,1.0
84861032-30,"['8-5', '8-1', '8-4', '8-2', '8-3']",0,1.0
98115794-30,"['8-5', '8-4', '8-2', '8-1', '8-3', '2-1']",0,1.0
150572224-30,"['8-5', '7-1', '5-1', '2-4', '7-2']",0,1.0
162524884-30,"['8-5', '9-1', '3-1', '3-2', '8-3']",0,1.0
214065469-30,"['8-5', '8-3', '8-4', '8-1', '8-2', '3-1', '3-2', '4-1']",0,1.0
218370617-30,"['3-1', '6-2', '3-2', '5-1', '8-3', '5-2', '6-1', '8-1', '8-4', '8-5', '8-2', '9-2']",0,1.0
218875914-30,"['3-1', '3-2', '5-1', '6-2', '6-1']",0,1.0
221300578-30,"['3-1', '3-2', '1-1', '1-2', '7-2']",0,1.0
246110634-30,"['3-1', '3-2', '4-1', '5-1', '7-1', '6-1', '9-1']",0,1.0
251813302-30,"['3-1', '6-2', '5-1', '8-1', '8-2']",0,1.0
260009283-30,"['8-5', '3-1', '3-2', '8-4', '8-3', '8-2', '8-1', '5-1', '5-2', '4-1', '4-2', '7-1', '7-2', '9-1', '9-2', '9-3', '1-1', '1-2', '6-1', '6-2', '2-1', '2-2', '2-4', '2-5', '2-3']",0,1.0
274391078-30,"['3-1', '3-2', '8-4', '8-1', '8-5', '8-3', '8-2', '5-1', '5-2']",0,1.0
298344416-30,"['3-1', '3-2', '5-1', '8-3', '8-2', '8-4', '8-5', '8-1']",0,1.0
308808318-30,"['3-1', '3-2', '8-3', '8-1', '8-4']",0,1.0
347541897-30,"['3-1', '7-1', '3-2', '7-2', '8-2']",0,1.0
418629281-30,"['8-5', '8-3', '8-4', '8-1', '8-2', '6-2', '6-1', '3-1', '3-2']",0,1.0
513953555-30,"['3-1', '3-2', '8-3', '8-4', '8-5']",0,1.0
530866377-30,"['8-5', '8-3', '8-4', '8-1', '8-2', '3-1', '3-2', '5-1', '5-2', '7-1', '7-2', '9-3', '9-1', '9-2', '6-1', '6-2', '1-1', '1-2', '4-1', '4-2', '2-4', '2-3', '2-1', '2-2', '2-5']",0,1.0
538069214-30,"['8-5', '8-2', '8-3', '3-2', '3-1']",0,1.0
565840780-30,"['8-5', '8-1', '8-3', '8-2', '8-4', '3-1', '3-2', '5-1', '5-2', '2-5', '2-1', '2-3', '2-2', '2-4', '6-1', '6-2', '9-2', '9-3', '9-1', '7-1', '7-2', '1-1', '1-2', '4-1', '4-2']",0,1.0
566585684-30,"['8-5', '8-3', '8-1', '8-2', '8-4']",0,1.0
587069414-30,"['8-5', '8-1', '8-2', '8-3', '8-4', '7-2', '7-1']",0,1.0
610852232-30,"['3-1', '3-2', '5-1', '5-2', '8-4', '8-3', '8-5', '8-2', '8-1']",0,1.0
657551457-30,"['8-5', '7-2', '8-4', '3-1', '2-2', '2-5', '4-2', '5-1', '8-3']",0,1.0
698798970-30,"['8-5', '8-4', '8-3', '8-2', '8-1']",0,1.0
736055074-30,"['8-5', '8-3', '8-1', '8-4', '8-2', '3-2', '3-1', '4-2', '4-1', '7-2']",0,1.0
743834576-30,"['3-1', '8-4', '3-2', '8-2', '8-3']",0,1.0
758033772-30,"['3-1', '5-1', '8-3', '8-2', '8-5', '8-4', '3-2', '1-2', '1-1', '6-2']",0,1.0
783807328-30,"['3-1', '3-2', '8-1', '8-3', '8-5', '6-2', '8-2', '8-4', '6-1', '4-1', '4-2', '5-1', '5-2']",0,1.0
784070063-30,"['3-1', '3-2', '8-4', '8-3', '8-2']",0,1.0
879212428-30,"['3-1', '8-3', '8-4', '8-5', '8-1', '8-2', '3-2']",0,1.0
934457802-30,"['3-1', '8-3', '8-4', '8-1', '8-5']",0,1.0
939364796-30,"['8-5', '8-2', '8-1', '8-4', '8-3']",0,1.0
939883351-30,"['8-5', '8-3', '8-1', '8-2', '8-4']",0,1.0
941417350-30,"['3-1', '3-2', '8-4', '8-3', '8-2', '8-1', '8-5', '6-2', '6-1', '4-2', '5-1', '5-2']",0,1.0
981796496-30,"['3-1', '3-2', '4-2', '4-1', '5-1']",0,1.0
988201112-30,"['3-1', '2-4', '3-2', '2-2', '2-5']",0,1.0
993228717-30,"['8-5', '8-3', '8-1', '8-4', '8-2', '3-1', '3-2', '5-1', '6-2', '5-2', '9-1', '7-2', '7-1', '9-3', '9-2', '4-2', '4-1', '1-2', '1-1', '2-1', '2-4', '2-3', '2-2', '2-5', '6-1']",0,1.0
998021961-30,"['3-1', '8-1', '8-5', '8-3', '8-2', '3-2', '8-4']",0,1.0
1006623706-30,"['8-5', '8-4', '8-2', '2-5', '2-2']",0,1.0
1022302653-30,"['3-1', '3-2', '8-3', '8-4', '8-5', '8-2', '8-1']",0,1.0
1023398708-30,"['8-5', '8-2', '8-4', '8-3', '1-1', '8-1', '1-2', '3-2', '3-1']",0,1.0
1024030761-30,"['3-1', '4-1', '8-1', '7-2', '9-2']",0,1.0
1046520946-30,"['3-1', '5-1', '6-2', '8-5', '6-1', '8-4', '8-3', '8-2', '8-1', '3-2']",0,1.0
1073767873-30,"['8-5', '8-4', '8-1', '8-3', '8-2', '6-2', '6-1']",0,1.0
1077606112-30,"['3-1', '3-2', '4-1', '4-2', '8-5', '8-1', '8-3', '8-4', '8-2', '5-1', '5-2', '9-3', '9-2', '1-1', '1-2', '7-1', '7-2', '6-1', '6-2', '9-1', '2-5', '2-1', '2-3', '2-4', '2-2']",0,1.0
1081250622-30,"['8-5', '8-3', '3-1', '8-2', '8-4']",0,1.0
1099929842-30,"['3-1', '3-2', '7-1', '7-2', '2-5']",0,1.0
1126015660-30,"['3-1', '3-2', '7-2', '7-1', '8-2', '8-1', '8-4', '8-5', '5-2', '5-1', '8-3', '6-2', '6-1', '4-2', '4-1', '9-2', '9-3', '9-1', '2-3', '2-1', '1-2', '1-1', '2-2', '2-4', '2-5']",0,1.0
1128564694-30,"['8-5', '8-4', '8-2', '8-3', '8-1', '3-2', '3-1']",0,1.0
1134075837-30,"['3-1', '3-2', '8-4', '8-3', '8-5', '8-2', '8-1']",0,1.0
1143457227-30,"['3-1', '2-3', '8-5', '3-2', '1-2']",0,1.0
1155607745-30,"['3-1', '3-2', '7-2', '8-3', '8-5']",0,1.0
1212886467-30,"['3-1', '3-2', '8-2', '8-4', '8-3']",0,1.0
1215443895-30,"['8-5', '8-4', '8-3', '8-2', '8-1', '3-2', '3-1']",0,1.0
1261605696-30,"['3-1', '3-2', '8-3', '8-5', '8-4', '8-1', '8-2', '5-1', '5-2', '7-1', '7-2', '6-1', '6-2']",0,1.0
1293760175-30,"['3-1', '1-1', '5-1', '8-4', '8-3', '3-2', '1-2', '8-2', '5-2']",0,1.0
1356203127-30,"['3-1', '3-2', '2-5', '1-1', '1-2']",0,1.0
1367830671-30,"['3-1', '6-2', '4-2', '5-1', '3-2']",0,1.0
