identifier,votes,pref,value
312711-153,"['1-4', '1-3', '1-1', '1-5', '1-2', '2-2', '2-1', '3-2', '3-3', '3-1', '8-2', '8-1', '6-2', '6-1', '5-2', '5-1', '4-2', '4-4', '4-3', '4-1', '4-5', '7-2', '7-1']",0,1.0
317506-153,"['7-2', '7-1', '1-4']",0,1.0
317820-153,"['8-2', '4-4', '1-2', '3-1', '5-2']",0,1.0
320884-153,"['4-1', '4-2', '3-1', '3-3', '3-2']",0,1.0
324256-153,"['1-4', '1-2', '1-5', '1-1', '1-3']",0,1.0
328173-153,"['1-5', '1-3', '1-4', '3-3', '3-2', '1-2', '1-1', '3-1']",0,1.0
328389-153,"['1-3', '1-2', '7-2', '1-4', '7-1']",0,1.0
330619-153,"['1-1', '1-3', '1-5', '3-2', '3-3']",0,1.0
330735-153,"['3-1', '3-3', '3-2', '2-1', '2-2']",0,1.0
332079-153,"['1-3', '4-2', '5-2', '7-2', '3-1']",0,1.0
333143-153,"['4-1', '4-5', '4-3', '4-4', '4-2']",0,1.0
334811-153,"['3-1', '3-3', '3-2', '1-1', '1-5', '1-3', '1-2', '1-4']",0,1.0
335766-153,"['4-5', '4-1', '4-3', '4-4', '4-2']",0,1.0
337275-153,"['4-2', '1-4', '3-3', '3-2', '3-1']",0,1.0
339213-153,"['4-3', '4-4', '4-1', '4-2', '4-5']",0,1.0
339430-153,"['4-3', '4-1', '4-4', '4-2', '4-5']",0,1.0
339911-153,"['4-2', '4-4', '5-2', '4-1', '4-5']",0,1.0
341998-153,"['1-3', '1-1', '1-4', '1-5', '1-2']",0,1.0
343373-153,"['1-4', '1-5', '1-2', '1-1', '1-3']",0,1.0
346542-153,"['5-1', '5-2', '6-1', '6-2', '7-1', '7-2', '8-1', '8-2', '4-3', '4-5', '4-1']",0,1.0
347757-153,"['4-3', '4-1', '1-4', '1-5', '4-2']",0,1.0
353469-153,"['4-5', '4-1', '4-3', '7-1', '7-2']",0,1.0
354772-153,"['4-2', '4-5', '4-4', '4-1', '4-3']",0,1.0
356370-153,"['1-1', '1-3', '1-4', '1-5', '1-2']",0,1.0
360959-153,"['1-3', '1-2', '1-1', '1-4', '3-3']",0,1.0
363752-153,"['1-3', '1-1', '1-2', '1-5', '1-4']",0,1.0
367188-153,"['1-3', '1-4', '1-1', '1-2', '1-5']",0,1.0
370710-153,"['4-2', '4-4', '4-3', '4-1', '4-5']",0,1.0
375451-153,"['4-1', '3-1', '3-3', '4-5', '4-4', '2-1', '2-2', '4-3', '4-2', '1-1', '1-5']",0,1.0
376842-153,"['1-5', '1-3', '1-4', '1-1', '3-1', '3-3', '3-2', '2-1', '2-2']",0,1.0
382047-153,"['3-2', '3-3', '3-1', '7-2', '7-1']",0,1.0
382157-153,"['4-5', '4-3', '4-1', '4-4', '4-2']",0,1.0
383867-153,"['4-1', '4-3', '4-2', '4-5', '4-4']",0,1.0
386703-153,"['5-1', '4-1', '5-2', '4-4', '4-5']",0,1.0
388675-153,"['1-1', '1-3', '3-2', '3-3', '4-5']",0,1.0
389897-153,"['4-1', '4-4', '1-2', '4-5', '4-2']",0,1.0
392341-153,"['1-4', '1-3', '7-1', '7-2', '6-1']",0,1.0
393454-153,"['1-2', '3-3', '3-1', '3-2', '1-5']",0,1.0
393479-153,"['4-2', '4-1', '4-5', '4-4', '4-3']",0,1.0
393720-153,"['4-4', '4-5', '4-1', '4-2', '4-3']",0,1.0
394557-153,"['2-1', '2-2', '6-1', '6-2', '3-3']",0,1.0
394653-153,"['4-1', '4-5', '4-2', '4-4', '4-3']",0,1.0
398104-153,"['1-5', '1-1', '1-4', '1-2', '1-3']",0,1.0
398590-153,"['1-4', '1-1', '1-3', '1-2', '1-5']",0,1.0
399857-153,"['1-4', '1-5', '1-3', '1-1', '1-2']",0,1.0
400015-153,"['4-5', '4-3', '4-2', '4-4']",0,1.0
401278-153,"['1-1', '1-3', '1-4', '1-2', '1-5', '4-1']",0,1.0
401599-153,"['4-5', '4-2', '4-1', '4-4', '4-3']",0,1.0
401995-153,"['4-3', '4-2', '4-1', '1-4', '1-3']",0,1.0
403923-153,"['1-3', '1-4', '1-2', '1-1', '1-5', '3-2', '3-3', '3-1']",0,1.0
405571-153,"['1-4', '1-5', '1-2', '1-1', '1-3']",0,1.0
405841-153,"['1-3', '1-2', '1-4', '1-1', '1-5']",0,1.0
406492-153,"['4-2', '4-4', '4-1', '1-5', '1-4']",0,1.0
407999-153,"['7-2', '8-2', '7-1', '8-1', '6-1']",0,1.0
412759-153,"['4-3', '5-2', '2-2', '6-2', '7-2']",0,1.0
414414-153,"['1-3', '1-1', '1-5', '1-4', '1-2']",0,1.0
416140-153,"['4-3', '6-1', '4-5', '1-1', '1-3']",0,1.0
420508-153,"['1-4', '1-1', '1-5', '1-3', '1-2']",0,1.0
422761-153,"['1-4', '2-2', '1-3', '1-1', '1-5']",0,1.0
422795-153,"['3-1', '3-2', '4-1', '4-2', '4-5']",0,1.0
422906-153,"['1-2', '1-5', '1-1', '1-3', '1-4', '3-2', '3-1', '3-3']",0,1.0
423713-153,"['4-5', '4-2', '4-1', '4-4', '4-3']",0,1.0
424819-153,"['1-4', '1-1', '1-3', '1-2', '1-5', '5-2']",0,1.0
425550-153,"['4-3', '4-5', '4-1', '1-1', '5-1']",0,1.0
427192-153,"['4-1', '4-2', '4-5', '4-4', '4-3']",0,1.0
427388-153,"['1-3', '1-2', '1-4', '1-1', '1-5']",0,1.0
428003-153,"['4-5', '4-1', '4-4', '4-3', '4-2']",0,1.0
428711-153,"['3-3', '3-1', '3-2', '1-5', '1-2']",0,1.0
430114-153,"['4-2', '4-1', '4-5', '4-4', '4-3', '5-2', '5-1']",0,1.0
431738-153,"['4-1', '4-4', '4-5', '4-2', '4-3']",0,1.0
433539-153,"['4-5', '4-4', '7-1', '7-2', '4-1']",0,1.0
433620-153,"['1-4', '1-1', '1-5', '1-3', '1-2']",0,1.0
438087-153,"['4-4', '4-3', '4-5', '4-2', '4-1']",0,1.0
440446-153,"['1-4', '1-1', '7-1', '7-2', '1-3']",0,1.0
440591-153,"['1-4', '1-3', '1-2', '7-2', '7-1']",0,1.0
442221-153,"['4-1', '4-4', '4-3', '4-5', '7-1']",0,1.0
443660-153,"['1-3', '1-5', '1-2', '1-1', '1-4']",0,1.0
445037-153,"['3-2', '3-3', '3-1', '1-3', '1-1']",0,1.0
446597-153,"['3-1', '3-2', '3-3', '1-4', '4-4']",0,1.0
447177-153,"['4-5', '1-3', '4-4', '1-4', '4-1', '1-1', '4-3', '1-5', '4-2', '1-2']",0,1.0
448768-153,"['3-3', '3-1', '3-2', '1-2', '1-4', '2-2', '2-1', '1-5', '1-1', '1-3', '6-1', '6-2', '8-1', '8-2', '5-1', '5-2', '7-1', '7-2', '4-3', '4-2', '4-4', '4-1', '4-5']",0,1.0
450037-153,"['4-1', '4-3', '4-5', '4-2', '4-4']",0,1.0
451265-153,"['1-1', '1-2', '1-3', '1-4', '1-5']",0,1.0
451954-153,"['1-3', '1-4', '1-2', '1-1', '1-5', '3-1', '3-3', '3-2']",0,1.0
458593-153,"['1-5', '1-2', '1-1', '1-4', '3-3']",0,1.0
459405-153,"['8-2', '8-1', '7-2', '7-1', '1-4']",0,1.0
460750-153,"['4-2', '4-3', '4-5', '4-1', '4-4']",0,1.0
463824-153,"['4-5', '4-1', '4-3', '4-2', '4-4']",0,1.0
464730-153,"['4-5', '4-4', '1-5', '1-4', '1-1', '4-1', '1-3', '4-3', '1-2', '4-2', '3-1', '3-3', '3-2']",0,1.0
464924-153,"['1-3', '1-2', '7-1', '1-4', '2-2']",0,1.0
466131-153,"['4-2', '4-3', '4-1', '4-4', '4-5']",0,1.0
468359-153,"['3-3', '3-2', '3-1', '1-4', '1-3']",0,1.0
468448-153,"['1-4', '1-3', '1-1', '1-5', '1-2', '2-2', '2-1', '3-2', '3-3', '3-1', '4-2', '4-4', '4-3', '4-1', '4-5', '5-2', '5-1', '8-2', '8-1', '7-2', '7-1', '6-2', '6-1']",0,1.0
468672-153,"['5-2', '5-1', '8-2', '8-1', '4-4', '4-1', '4-5', '4-2', '4-3']",0,1.0
471116-153,"['4-2', '4-1', '4-4', '4-3', '4-5']",0,1.0
472003-153,"['1-3', '2-1', '3-3', '3-1', '3-2']",0,1.0
477086-153,"['4-5', '6-2', '2-2', '5-1', '1-3']",0,1.0
479007-153,"['3-3', '3-2', '3-1', '6-2', '6-1']",0,1.0
479739-153,"['3-2', '6-1', '7-2', '5-1', '2-1']",0,1.0
480652-153,"['1-5', '1-2', '1-3', '1-4', '1-1']",0,1.0
480876-153,"['1-2', '2-2', '1-1', '3-2', '2-1']",0,1.0
483238-153,"['4-1', '4-5', '4-4', '4-2', '4-3']",0,1.0
483705-153,"['5-2', '5-1', '7-2', '7-1', '8-2', '8-1', '6-2', '6-1', '2-2', '2-1', '4-2', '4-1', '4-4', '4-3', '4-5', '1-2', '1-1', '1-4', '1-3', '1-5', '3-2', '3-1', '3-3']",0,1.0
486122-153,"['1-3', '1-2', '1-5', '3-1', '4-5']",0,1.0
486536-153,"['1-3', '1-5', '1-4', '7-1', '7-2']",0,1.0
487075-153,"['4-3', '4-1', '4-5', '4-2', '4-4']",0,1.0
487448-153,"['3-3', '1-1', '1-3', '3-2', '4-5']",0,1.0
488428-153,"['5-2', '5-1', '4-5', '4-4', '4-2']",0,1.0
489369-153,"['4-1', '4-4', '3-1', '6-1', '6-2', '7-1', '7-2', '3-2', '3-3', '4-5', '4-3', '4-2']",0,1.0
489582-153,"['1-5', '1-2', '1-1', '1-4', '1-3']",0,1.0
490550-153,"['1-1', '1-4', '1-2', '1-5', '1-3']",0,1.0
492645-153,"['3-1', '3-2', '3-3', '1-2', '1-1', '1-5', '1-4', '1-3', '2-2', '2-1', '5-2', '5-1', '4-2', '4-3', '4-1', '4-4', '4-5', '8-2', '8-1', '7-2', '7-1', '6-2', '6-1']",0,1.0
494942-153,"['4-2', '4-4', '4-5', '4-3', '4-1']",0,1.0
495576-153,"['1-4', '1-3', '1-5', '1-1', '1-2']",0,1.0
497117-153,"['4-1', '4-2', '4-5', '4-3', '4-4']",0,1.0
497297-153,"['7-2', '7-1', '4-1', '4-2', '4-4']",0,1.0
498477-153,"['4-1', '4-2', '4-5', '4-4', '4-3']",0,1.0
501040-153,"['4-5', '4-1', '4-2', '4-4', '4-3']",0,1.0
502134-153,"['4-2', '4-3', '4-4', '4-5', '4-1', '7-2', '7-1']",0,1.0
502625-153,"['1-4', '1-1', '1-3', '1-5', '1-2']",0,1.0
505726-153,"['1-2', '3-1', '1-4', '1-5', '1-3', '1-1']",0,1.0
508109-153,"['4-1', '4-5', '4-4', '4-3', '4-2']",0,1.0
515430-153,"['4-1', '4-5', '4-2', '4-3', '4-4']",0,1.0
518667-153,"['5-2', '6-1', '6-2', '1-3', '7-1', '7-2', '8-2', '8-1', '5-1', '2-2', '2-1', '4-5', '4-3', '4-2', '4-4', '4-1', '1-5', '1-4', '1-2', '1-1', '3-2', '3-3', '3-1']",0,1.0
519176-153,"['1-2', '1-1', '1-4', '1-3', '1-5']",0,1.0
523217-153,"['1-2', '1-5', '1-3', '1-4', '1-1']",0,1.0
523628-153,"['4-5', '4-1', '4-2', '4-4', '4-3']",0,1.0
525472-153,"['1-2', '1-4', '1-3', '1-1', '1-5']",0,1.0
525829-153,"['4-2', '4-3', '5-2', '4-1', '4-4']",0,1.0
526752-153,"['1-2', '1-3', '7-2', '6-2', '2-2']",0,1.0
527342-153,"['1-2', '1-5', '1-3', '1-4', '4-1']",0,1.0
530992-153,"['6-1', '6-2', '8-2', '2-2', '8-1']",0,1.0
531383-153,"['4-2', '4-3', '4-5', '4-1', '4-4']",0,1.0
531489-153,"['1-5', '1-1', '1-3', '1-4', '1-2']",0,1.0
535805-153,"['3-3', '3-2', '3-1', '8-2', '8-1', '1-3', '1-4', '1-1', '1-5', '1-2', '2-1', '2-2', '6-1', '6-2']",0,1.0
537518-153,"['1-2', '2-1', '3-2', '4-3', '5-2']",0,1.0
541241-153,"['1-3', '7-1', '8-1', '4-3', '6-1']",0,1.0
541898-153,"['4-1', '4-5', '4-4', '4-3', '4-2']",0,1.0
543362-153,"['1-5', '1-1', '1-2', '4-5', '4-1']",0,1.0
543519-153,"['4-5', '4-2', '6-2', '6-1', '4-3']",0,1.0
543739-153,"['4-4', '4-5', '5-2', '8-1', '2-1']",0,1.0
544101-153,"['1-3', '1-1', '1-2', '1-4', '1-5']",0,1.0
548531-153,"['4-5', '4-3', '4-2', '4-4', '4-1']",0,1.0
549254-153,"['1-5', '1-1', '1-3', '1-4', '1-2']",0,1.0
557945-153,"['4-4', '4-1', '4-5', '4-2', '4-3']",0,1.0
562764-153,"['4-5', '4-1', '6-1', '1-2', '4-4']",0,1.0
564000-153,"['4-4', '4-3', '4-2', '4-5', '4-1']",0,1.0
564276-153,"['3-3', '3-1', '3-2', '1-2', '1-1']",0,1.0
564728-153,"['4-5', '4-1', '4-3', '4-4', '4-2']",0,1.0
565639-153,"['4-3', '4-4', '4-2', '4-5', '4-1', '8-2', '8-1', '5-2', '5-1', '6-2', '6-1', '2-1', '2-2', '7-2', '7-1', '1-5', '1-1', '1-2', '1-4', '1-3', '3-3', '3-2', '3-1']",0,1.0
570119-153,"['4-2', '4-5', '4-1', '1-2', '7-2']",0,1.0
571287-153,"['4-1', '4-4', '4-2', '4-3', '4-5']",0,1.0
571509-153,"['3-1', '3-2', '3-3', '1-2', '1-1', '1-3', '1-5', '1-4']",0,1.0
572161-153,"['4-2', '4-5', '4-1', '3-1', '7-2']",0,1.0
572573-153,"['1-5', '1-3', '1-4', '1-1', '3-1', '3-3', '3-2', '1-2', '2-1', '2-2']",0,1.0
572992-153,"['5-2', '5-1', '6-2', '7-2', '6-1']",0,1.0
573629-153,"['1-3', '1-4', '1-5', '1-2', '1-1']",0,1.0
574581-153,"['4-2', '4-1', '4-3', '4-5', '4-4']",0,1.0
574710-153,"['7-1', '4-2', '4-3', '7-2', '4-5']",0,1.0
574986-153,"['1-4', '3-3', '3-1', '1-3', '1-5', '2-1']",0,1.0
575184-153,"['4-1', '1-2', '4-2', '4-5', '4-3']",0,1.0
575501-153,"['1-3', '1-4', '1-1', '1-2', '1-5']",0,1.0
575616-153,"['4-4', '4-5', '4-1', '4-2', '4-3']",0,1.0
576790-153,"['1-3', '1-4', '1-2', '1-1', '1-5']",0,1.0
578810-153,"['6-1', '1-4', '4-4', '3-2', '5-2']",0,1.0
578836-153,"['6-1', '6-2', '3-1', '3-3', '3-2', '1-2', '1-1', '4-5']",0,1.0
579919-153,"['4-4', '1-3', '8-2', '5-1', '3-1']",0,1.0
580271-153,"['4-3', '4-5', '4-1', '4-4', '4-2', '7-1', '7-2']",0,1.0
580555-153,"['1-3', '1-1', '1-4', '1-2', '1-5']",0,1.0
581970-153,"['4-2', '4-1', '4-4', '4-3', '4-5']",0,1.0
585008-153,"['4-5', '4-2', '4-3', '4-1', '4-4']",0,1.0
585121-153,"['1-3', '1-4', '1-1', '1-5', '4-4']",0,1.0
585932-153,"['6-1', '6-2', '3-2', '3-3', '3-1']",0,1.0
586722-153,"['1-4', '1-3', '4-4', '4-5', '4-2']",0,1.0
589167-153,"['1-1', '2-1', '3-1', '4-1', '5-1', '6-1', '7-1', '8-1']",0,1.0
592075-153,"['4-3', '4-5', '4-1', '4-2', '4-4', '7-2', '7-1', '8-2', '8-1']",0,1.0
592973-153,"['3-1', '3-3', '3-2', '2-2', '2-1']",0,1.0
594400-153,"['4-1', '4-5', '6-2', '4-3', '4-2']",0,1.0
595041-153,"['1-1', '1-2', '1-3', '1-5', '1-4']",0,1.0
597062-153,"['2-2', '6-2', '6-1', '7-1', '4-5']",0,1.0
598743-153,"['4-1', '4-3', '4-5', '4-2', '4-4', '7-2', '7-1', '5-2', '5-1']",0,1.0
601537-153,"['4-5', '4-1', '4-4', '4-2', '4-3']",0,1.0
602794-153,"['3-1', '3-2', '3-3', '2-1', '2-2']",0,1.0
603889-153,"['4-5', '4-4', '4-2', '4-3', '4-1']",0,1.0
606560-153,"['1-4', '4-4', '1-3', '4-3', '1-1']",0,1.0
606720-153,"['3-2', '3-3', '3-1', '1-3', '4-3']",0,1.0
610741-153,"['7-2', '1-2', '5-2', '4-2', '3-2', '6-2', '8-2', '2-2']",0,1.0
612805-153,"['1-4', '1-2', '1-3', '1-1', '1-5']",0,1.0
617138-153,"['1-5', '1-2', '1-4', '1-3', '1-1']",0,1.0
620751-153,"['4-5', '4-3', '4-4', '4-1', '4-2', '7-1', '7-2']",0,1.0
622933-153,"['4-2', '4-3', '4-4', '4-5', '4-1']",0,1.0
623322-153,"['4-1', '4-2', '4-5', '4-3', '4-4']",0,1.0
625646-153,"['1-3', '1-5', '1-2', '1-1', '1-4', '3-3', '3-2', '3-1', '8-2', '8-1', '7-2', '7-1', '2-2', '2-1', '6-2', '6-1', '5-2', '5-1', '4-3', '4-5', '4-2', '4-1', '4-4']",0,1.0
626897-153,"['6-1', '7-1', '3-1', '1-3', '6-2']",0,1.0
626986-153,"['4-1', '4-4', '4-5', '4-2', '4-3']",0,1.0
628867-153,"['4-1', '4-5', '4-2', '4-3', '4-4']",0,1.0
633389-153,"['4-5', '4-2', '4-3', '4-1', '4-4']",0,1.0
633650-153,"['1-3', '1-4', '1-2', '1-1', '3-3']",0,1.0
634170-153,"['3-1', '3-2', '3-3', '1-4', '1-5']",0,1.0
635431-153,"['1-4', '1-3', '1-5', '1-2', '1-1']",0,1.0
636654-153,"['4-1', '4-2', '4-4', '4-3', '4-5']",0,1.0
636772-153,"['2-1', '2-2', '6-1', '6-2', '3-2']",0,1.0
639053-153,"['4-1', '4-2', '4-3', '4-4', '4-5']",0,1.0
640313-153,"['4-4', '4-3', '4-1', '4-5', '4-2', '5-1', '5-2', '3-3', '3-1', '3-2', '6-1', '6-2', '8-1', '8-2', '1-4', '1-3', '1-1', '1-5', '1-2', '2-1', '2-2', '7-1', '7-2']",0,1.0
647153-153,"['4-2', '4-4', '7-1', '4-5', '4-1']",0,1.0
648013-153,"['4-3', '4-4', '4-5', '4-2', '4-1', '5-1']",0,1.0
648148-153,"['4-5', '1-4', '4-4', '4-2', '4-3']",0,1.0
649866-153,"['4-1', '4-5', '4-4', '4-3', '4-2']",0,1.0
650504-153,"['4-1', '4-5', '4-4', '4-2', '4-3']",0,1.0
651094-153,"['3-1', '3-3', '3-2', '1-4', '6-1']",0,1.0
661144-153,"['2-2', '6-1', '6-2', '1-3', '1-1', '3-2', '1-5', '1-4', '1-2', '3-3']",0,1.0
662153-153,"['4-5', '4-1', '4-4', '4-3', '4-2']",0,1.0
663567-153,"['4-1', '4-5', '4-4', '4-2', '4-3']",0,1.0
664464-153,"['4-4', '4-5', '4-2', '4-1', '4-3']",0,1.0
666360-153,"['4-2', '4-4', '4-5', '4-3', '4-1']",0,1.0
672289-153,"['4-4', '4-5', '7-2', '7-1', '4-3']",0,1.0
674923-153,"['8-2', '4-3', '3-2', '5-2', '4-2', '4-5', '8-1', '6-1', '2-2', '3-1', '3-3', '4-4', '4-1', '5-1', '6-2', '1-5', '1-4', '1-2', '1-1', '2-1', '7-2', '7-1', '1-3']",0,1.0
677273-153,"['8-2', '8-1', '2-2', '2-1', '3-3', '3-1', '3-2', '5-1', '5-2', '6-1', '6-2', '1-2', '4-2', '1-5', '4-5', '1-1', '4-1', '4-3', '1-4', '4-4', '1-3', '7-2', '7-1']",0,1.0
678275-153,"['1-1', '3-1', '4-1', '5-1', '6-1']",0,1.0
679256-153,"['4-1', '4-4', '4-2', '4-5', '1-2']",0,1.0
679635-153,"['3-1', '3-2', '3-3', '4-4', '4-5', '1-3', '1-1', '8-1', '8-2', '5-2', '5-1', '1-2', '1-4', '1-5', '4-2', '4-3', '4-1', '2-1', '2-2', '6-1', '6-2', '7-1', '7-2']",0,1.0
681511-153,"['1-2', '1-1', '1-5', '1-3', '1-4']",0,1.0
682682-153,"['1-4', '1-3', '1-5', '1-1', '1-2']",0,1.0
683233-153,"['4-1', '4-5', '4-4', '4-2', '4-3', '5-2', '5-1', '6-2', '6-1', '8-2', '8-1', '7-2', '7-1', '2-2', '2-1', '3-3', '3-2', '3-1', '1-5', '1-1', '1-2', '1-4', '1-3']",0,1.0
684813-153,"['4-1', '4-3', '4-4', '4-2', '4-5']",0,1.0
684859-153,"['6-1', '1-4', '2-1', '1-2', '2-2']",0,1.0
687972-153,"['1-3', '2-2', '8-1', '8-2', '4-3']",0,1.0
688454-153,"['4-1', '4-5', '4-4', '4-2', '4-3']",0,1.0
689996-153,"['8-1', '7-2', '6-1', '5-2', '5-1']",0,1.0
691154-153,"['3-2', '2-2', '1-2', '7-2', '4-2']",0,1.0
695625-153,"['4-5', '4-4', '4-3', '4-2', '4-1']",0,1.0
696576-153,"['7-2', '4-1', '8-2', '2-2', '5-2']",0,1.0
698736-153,"['1-2', '8-2', '7-2', '7-1', '8-1']",0,1.0
700261-153,"['4-4', '4-3', '4-2', '4-5', '5-2', '5-1']",0,1.0
702497-153,"['1-3', '4-5', '4-4', '1-1', '1-5']",0,1.0
704260-153,"['4-3', '1-4', '4-5', '4-2', '4-1']",0,1.0
704494-153,"['1-4', '1-5', '3-1', '4-4', '4-1']",0,1.0
705569-153,"['4-2', '4-3', '4-4', '4-1', '4-5']",0,1.0
705929-153,"['1-3', '1-5', '1-4', '1-2', '1-1']",0,1.0
706174-153,"['1-1', '1-3', '1-2', '3-2', '3-1']",0,1.0
707551-153,"['1-4', '1-3', '1-2', '1-1', '1-5']",0,1.0
708028-153,"['1-4', '3-2', '1-5', '3-3', '1-2', '3-1', '1-3', '1-1']",0,1.0
708461-153,"['1-3', '7-1', '4-1', '8-1', '1-1']",0,1.0
709261-153,"['4-2', '4-3', '4-1', '4-4', '4-5']",0,1.0
714932-153,"['4-4', '4-5', '1-3', '2-2', '5-2']",0,1.0
716333-153,"['4-5', '4-1', '4-4', '4-2', '4-3']",0,1.0
716895-153,"['1-2', '1-1', '1-4', '1-5', '1-3']",0,1.0
717405-153,"['1-3', '1-1', '3-3', '1-4', '3-2']",0,1.0
718611-153,"['1-4', '1-1', '1-3', '4-3', '4-5']",0,1.0
719929-153,"['4-5', '4-1', '4-2', '4-4', '4-3']",0,1.0
723287-153,"['2-2', '2-1', '1-2', '1-4', '1-5', '1-3', '1-1']",0,1.0
723380-153,"['3-3', '3-2', '3-1', '1-2', '1-3']",0,1.0
724107-153,"['1-3', '1-5', '1-4', '1-2', '1-1']",0,1.0
724566-153,"['4-1', '4-3', '4-2', '4-5', '4-4']",0,1.0
725251-153,"['6-2', '3-1', '1-5', '4-1', '7-2']",0,1.0
725617-153,"['4-1', '4-5', '4-4', '4-2', '4-3']",0,1.0
727509-153,"['1-5', '1-3', '1-4', '1-1', '1-2']",0,1.0
730536-153,"['1-4', '1-3', '1-2', '3-3', '3-2']",0,1.0
736270-153,"['3-1', '3-2', '3-3', '2-1', '2-2']",0,1.0
736803-153,"['4-1', '4-5', '4-2', '4-3', '4-4']",0,1.0
737151-153,"['4-5', '1-4', '4-1', '4-2', '6-2']",0,1.0
739568-153,"['3-1', '4-5', '4-1', '1-4', '1-2']",0,1.0
740381-153,"['3-1', '3-2', '3-3', '1-4', '1-1', '1-3', '1-5', '1-2']",0,1.0
745591-153,"['1-4', '1-1', '1-5', '1-3', '1-2']",0,1.0
747481-153,"['4-5', '3-3', '1-5', '4-1', '4-2']",0,1.0
747522-153,"['1-3', '2-1', '4-5', '3-3', '5-1']",0,1.0
750061-153,"['4-4', '4-2', '4-3', '4-1', '4-5']",0,1.0
753440-153,"['4-3', '4-2', '4-5', '4-4', '4-1', '5-2', '5-1', '1-4', '1-1', '1-5', '1-3', '1-2', '2-2', '2-1', '6-2']",0,1.0
754796-153,"['3-1', '3-2', '3-3', '1-2', '1-1', '1-5']",0,1.0
757072-153,"['8-1', '8-2', '6-1', '6-2', '7-1', '7-2', '5-1', '5-2', '4-5', '4-3', '4-2', '4-4', '4-1', '1-5', '1-3', '1-2', '1-4', '1-1', '2-2', '2-1', '3-3', '3-2', '3-1']",0,1.0
757467-153,"['1-1', '1-4', '1-3', '1-5', '1-2', '2-1', '3-1', '4-1', '5-1', '6-1', '7-1', '8-1']",0,1.0
759673-153,"['8-2', '5-1', '4-2', '5-2', '4-3', '4-1', '4-5', '4-4', '6-1', '6-2', '7-1', '7-2', '8-1', '2-1', '2-2']",0,1.0
759759-153,"['1-1', '1-4', '3-3', '1-3', '3-1', '3-2', '1-5', '1-2']",0,1.0
760513-153,"['1-5', '1-3', '1-2', '1-4', '1-1', '3-1', '3-3', '3-2', '4-3']",0,1.0
761073-153,"['1-3', '1-4', '1-1', '1-5', '1-2']",0,1.0
761889-153,"['3-1', '3-2', '3-3', '1-4', '1-2', '1-1', '1-3', '1-5', '2-2', '2-1']",0,1.0
762062-153,"['3-2', '3-3', '3-1', '1-3', '1-1']",0,1.0
763067-153,"['1-4', '3-1', '1-2', '1-5', '3-2']",0,1.0
765754-153,"['1-3', '1-4', '1-2', '3-1', '6-1', '8-1']",0,1.0
765839-153,"['1-4', '1-3', '1-5', '6-1', '6-2']",0,1.0
767831-153,"['4-1', '4-4', '4-3', '4-5', '4-2']",0,1.0
769667-153,"['1-1', '1-3', '1-4', '1-5', '1-2']",0,1.0
772599-153,"['4-2', '4-1', '4-5', '4-3', '4-4']",0,1.0
772821-153,"['1-2', '1-3', '1-4', '1-5', '1-1']",0,1.0
773514-153,"['1-2', '1-5', '1-1', '1-4', '1-3']",0,1.0
774616-153,"['7-2', '6-2', '7-1', '6-1', '3-2']",0,1.0
775200-153,"['3-2', '1-3', '3-1', '3-3', '1-2']",0,1.0
775218-153,"['4-5', '4-2', '4-3', '4-1', '4-4']",0,1.0
783301-153,"['4-3', '4-5', '4-1', '1-1', '2-1']",0,1.0
783331-153,"['4-5', '4-2', '4-1', '4-4', '4-3', '7-1', '7-2']",0,1.0
786511-153,"['4-1', '4-2', '4-4', '4-5', '4-3']",0,1.0
790016-153,"['4-2', '4-5', '4-1', '4-3', '4-4']",0,1.0
790899-153,"['4-2', '4-4', '4-5', '4-3', '4-1']",0,1.0
794139-153,"['1-2', '1-3', '1-4', '4-1', '4-5', '3-1']",0,1.0
794447-153,"['1-3', '1-2', '1-1', '1-4', '1-5']",0,1.0
796424-153,"['5-1', '5-2', '2-1', '2-2', '7-1', '7-2', '3-1', '3-2', '3-3', '6-1', '6-2', '8-1', '8-2', '4-3', '4-2', '4-4', '4-1', '4-5', '1-1', '1-2', '1-5', '1-3', '1-4']",0,1.0
796820-153,"['1-1', '1-3', '1-2', '1-5', '1-4']",0,1.0
797858-153,"['1-4', '1-1', '1-5', '1-3', '1-2']",0,1.0
799349-153,"['6-2', '6-1', '3-3', '3-2', '3-1']",0,1.0
799813-153,"['1-2', '1-4', '1-5', '3-1', '4-1']",0,1.0
807342-153,"['7-2', '7-1', '6-2', '6-1', '3-2']",0,1.0
808847-153,"['1-2', '1-3', '1-1', '1-4', '1-5', '3-1', '3-2', '3-3']",0,1.0
812110-153,"['1-2', '1-5', '1-1', '1-3', '1-4']",0,1.0
812538-153,"['4-1', '3-2', '2-2', '6-2', '8-1']",0,1.0
816244-153,"['4-5', '4-2', '4-3', '4-1', '4-4']",0,1.0
817473-153,"['1-3', '1-4', '1-5', '1-2', '1-1']",0,1.0
819329-153,"['5-1', '5-2', '7-1', '7-2', '4-1', '4-5']",0,1.0
819416-153,"['1-1', '3-2', '1-2', '3-1', '4-1']",0,1.0
820365-153,"['4-5', '4-4', '4-2', '4-1', '4-3']",0,1.0
820866-153,"['1-3', '1-1', '4-5', '3-3', '1-5']",0,1.0
823945-153,"['4-5', '4-3', '4-4', '4-2', '4-1']",0,1.0
