id,votes,pref,value
1685929438,"['2-4', '2-5', '2-1', '2-3', '2-2']",0,1
1693764621,"['6-2', '7-2', '2-3', '2-5', '2-1']",0,1
1699447770,"['2-4', '2-5', '9-2', '1-2', '4-2']",0,1
1740707908,"['2-4', '2-2', '2-5', '8-3', '2-1']",0,1
1803484315,"['6-2', '6-1', '3-2', '3-1', '8-4', '8-2', '8-5', '8-1', '8-3']",0,1
1821201170,"['6-2', '9-1', '5-1', '6-1', '2-4']",0,1
1830072181,"['2-5', '2-1', '2-4', '2-2', '2-3']",0,1
1837683999,"['2-4', '2-1', '2-2', '2-5', '2-3', '6-2']",0,1
1843863811,"['6-2', '3-1', '3-2', '8-3', '8-2', '6-1', '8-4', '8-5', '8-1']",0,1
1854080894,"['2-4', '2-2', '2-5', '2-1', '2-3']",0,1
1856585087,"['2-4', '2-2', '2-1', '2-5', '2-3']",0,1
1890141305,"['6-2', '6-1', '5-2', '5-1', '3-2', '3-1', '4-2', '4-1', '7-2', '7-1', '9-2', '9-3', '9-1', '1-2', '1-1', '2-4', '2-2', '2-3', '2-5', '2-1', '8-4', '8-2', '8-3', '8-5', '8-1']",0,1
1899597503,"['6-2', '8-2', '8-1', '8-3', '8-4']",0,1
1900491933,"['6-2', '2-3', '2-4', '8-1', '3-1']",0,1
1942773468,"['6-2', '6-1', '2-5', '2-4', '2-3', '2-2', '2-1']",0,1
1945305897,"['6-2', '6-1', '3-2', '3-1', '8-4', '8-5', '8-1', '8-3', '8-2', '5-1', '5-2', '4-2', '4-1', '9-1']",0,1
1964448567,"['2-4', '2-1', '2-2', '2-5', '2-3']",0,1
1969646965,"['6-2', '3-2', '3-1', '8-3', '8-2', '8-5', '8-4', '8-1', '6-1', '2-3', '2-2', '2-5', '2-4', '2-1', '4-2', '4-1', '5-2', '5-1', '1-2', '1-1', '9-3', '9-2', '9-1', '7-2', '7-1']",0,1
1995964081,"['6-2', '6-1', '9-2', '9-1', '2-5', '2-3', '2-4', '2-2', '2-1', '9-3', '5-2', '5-1']",0,1
2014194072,"['2-4', '2-2', '2-5', '2-1', '2-3']",0,1
2036979321,"['2-4', '2-5', '2-2', '2-3', '2-1', '6-2', '6-1', '9-1']",0,1
2055856982,"['2-4', '2-1', '2-5', '2-2', '2-3']",0,1
2077856590,"['6-2', '2-5', '3-1', '2-4', '8-5']",0,1
2098697209,['6-2'],0,1
2102313411,"['6-2', '2-3', '1-1', '8-3', '6-1']",0,1
2103693483,"['6-2', '2-5', '3-2', '8-3', '6-1', '2-3', '3-1', '8-1']",0,1
13198774,"['2-3', '8-1', '8-3', '8-2', '8-5']",0,1
28076607,"['2-3', '2-4', '1-1', '3-1', '8-3', '9-3', '6-1', '5-2', '4-1', '8-5']",0,1
34753435,"['8-2', '8-1', '8-5', '8-3', '8-4']",0,1
53804301,"['4-1', '4-2', '3-1', '3-2', '6-1']",0,1
54188465,"['8-2', '8-4', '8-3', '8-1', '8-5']",0,1
58243710,"['2-3', '2-1', '6-2', '5-2', '3-1']",0,1
93428418,"['2-3', '2-4', '2-1', '2-5', '2-2']",0,1
194356929,"['2-3', '2-4', '2-1', '2-2', '2-5']",0,1
216705033,"['2-3', '2-1', '2-5', '2-4', '2-2', '6-2']",0,1
224227535,"['2-3', '8-3', '3-1', '8-1', '2-5', '9-2', '3-2']",0,1
243442834,"['2-2', '2-4', '2-5', '2-3', '2-1']",0,1
324789648,"['8-2', '8-5', '8-4', '8-3', '8-1']",0,1
339416834,"['2-3', '2-5', '2-4', '2-2', '2-1']",0,1
391444619,"['2-3', '2-5', '2-4', '2-2', '2-1']",0,1
404057317,"['2-2', '2-4', '2-5', '2-1', '2-3']",0,1
449731902,"['1-2', '3-2']",0,1
465573558,"['8-2', '8-3', '8-1', '8-4', '8-5', '5-2', '5-1', '1-2', '1-1', '9-2', '9-3', '9-1']",0,1
465947190,"['2-3', '2-4', '2-5', '2-1', '2-2']",0,1
475397772,"['8-2', '8-5', '5-1', '8-3', '3-1', '3-2', '8-4', '8-1']",0,1
475785379,"['2-2', '2-4', '2-5', '2-1', '2-3']",0,1
